"ANO_CMPT","MES_CMPT","CNES","Name_CNES","i_taxa_de_cesarea","i_taxa_ocupacao_H","i_taxa_ocupacao_UTI","i_tempo_medio_permanencia_cirurgica","i_tempo_medio_permanencia_clinica","i_tempo_medio_permanencia_hospitalar","i_giro_de_leito","num_dias_perman_hosp","num_motivos_saida_hosp","num_dias_perman_clinica","num_motivos_saida_clinica","num_dias_perman_cirurgica","num_motivos_saida_cirurgica","num_partos_cesareos","num_partos_total","N_dias_em_UTI","N_CIRURGIAS_APRE","N_Internacoes_H","N_leitos_UTI","N_leitos_hosp_sem_leitos_hosp_dia"
"2020","10","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",NA,0.332191780821918,0.244444444444444,3.08653846153846,16.2028985507246,8.36206896551724,1.19178082191781,1455,174,1118,69,321,104,0,0,176,151,184,24,146
"2020","10","0003816","HU Professor Edgard Santos (Hupes-UFBA)",NA,0.656183745583039,0.307619047619048,3.89142857142857,16.7326388888889,11.6548117154812,1.68904593639576,5571,478,4819,288,681,175,0,0,323,256,571,35,283
"2020","10","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",54.5454545454545,0.437373737373737,0.536666666666667,3.16666666666667,10.8135593220339,6.61068702290076,1.98484848484848,866,131,638,59,228,72,36,66,161,78,156,10,66
"2020","10","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",40,0.766505636070853,0.454385964912281,6.30705394190871,8.48556430446194,7.64044943820225,3.00966183574879,4760,623,3233,381,1520,241,56,140,518,339,681,38,207
"2020","10","0010510","HU da Universidade de Brasília (HUB-UnB)",38.0165289256198,0.587519747235387,0.247863247863248,2.94303797468354,7.40159574468085,5.35878962536023,3.28909952606635,3719,694,2783,376,930,316,92,242,290,1047,835,39,211
"2020","10","0012505","HU Antônio Pedro (HUAP-UFF)",63.1578947368421,0.472079772079772,0.668627450980392,8.27397260273973,12.0635838150289,10.3239875389408,1.37179487179487,3314,321,2087,173,1208,146,12,19,682,187,339,34,234
"2020","10","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",54.2483660130719,0.553530751708428,0.546586345381526,3.00224215246637,9.2137030995106,6.51474530831099,2.54897494305239,7290,1119,5648,613,1339,446,83,153,1361,618,1268,83,439
"2020","10","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",60.5769230769231,0.426101694915254,0.448756218905473,5.3491124260355,10.13074204947,8.3429203539823,1.53220338983051,3771,452,2867,283,904,169,63,104,902,223,545,67,295
"2020","10","2017644","HU Getúlio Vargas (HUGV-UFAM)",NA,0.390697674418605,0.552777777777778,4.13020833333333,8.87654320987654,5.53846153846154,2.11627906976744,1512,273,719,81,793,192,0,0,199,243,287,12,129
"2020","10","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",65.8878504672897,0.740974967061924,0.482017543859649,6.44819277108434,7.94459833795014,7.19641714651312,3.08893280632411,11248,1563,5736,722,5352,830,141,214,1099,2172,1764,76,506
"2020","10","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",47.7477477477478,0.774086757990868,0.711666666666667,7.98461538461538,8.42691415313225,8.20944309927361,2.82876712328767,6781,826,3632,431,3114,390,53,111,854,600,923,40,292
"2020","10","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",NA,0.609641873278237,0.37843137254902,4.72641509433962,13.8,9.62173913043478,1.90082644628099,2213,230,1656,120,501,106,0,0,193,183,278,17,121
"2020","10","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",62.7777777777778,0.748177777777778,0.743703703703704,7.02564102564103,9.61005199306759,8.61514841351075,2.60533333333333,8417,977,5545,577,2740,390,113,180,1004,1875,1021,45,375
"2020","10","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",55.5555555555556,0.492294807370184,0.488571428571429,8.18292682926829,12.7415730337079,11.3038461538462,1.30653266331658,2939,260,2268,178,671,82,25,45,513,102,292,35,199
"2020","10","2295415","HU Gaffree e Guinle (HUGG-Unirio)",47.3684210526316,0.178521617852162,0.339130434782609,2.78242677824268,12.1020408163265,4.1025641025641,1.30543933054393,1280,312,593,49,665,239,9,19,234,478,334,23,239
"2020","10","2332981","HU João de Barros Barreto (HUJBB-UFPA)",NA,0.327027027027027,0.342666666666667,6.36486486486486,20.275,14.9690721649485,0.655405405405405,2904,194,2433,120,471,74,0,0,257,137,237,25,296
"2020","10","2338424","HC da Universidade Federal de Goiás (HC-UFG)",81.8181818181818,0.50746887966805,0.866666666666667,6.28176795580111,7.6036036036036,7.13813229571984,2.13278008298755,3669,514,2532,333,1137,181,27,33,858,309,529,33,241
"2020","10","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",42.0529801324503,0.437437437437437,0.524193548387097,4.44395604395604,7.30979498861048,6.46449704142012,2.03003003003003,8740,1352,6418,878,2022,455,127,302,1950,662,1459,124,666
"2020","10","2400243","HU Lauro Wanderley (HULW-UFPB)",56.2770562770563,0.883843537414966,1.35277777777778,4.75,10.95,8.32852564102564,3.18367346938776,5197,624,3942,360,1254,264,130,231,974,464,699,24,196
"2020","10","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",69.1588785046729,0.903674540682415,0.976923076923077,3.65286624203822,7.78305084745763,5.65353037766831,4.79527559055118,3443,609,2296,295,1147,314,222,321,762,336,642,26,127
"2020","10","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",61.2637362637363,0.610761154855643,0.676190476190476,2.97074468085106,6.89473684210526,5.23509561304837,3.5,4654,889,3537,513,1117,376,223,364,568,454,951,28,254
"2020","10","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",NA,0.241111111111111,0.266666666666667,1.61702127659574,3.61538461538462,2.52325581395349,2.86666666666667,217,86,141,39,76,47,0,0,8,66,86,1,30
"2020","10","2561492","HU Walter Cantídio (HUWC-UFC)",NA,0.617898193760263,0.968253968253968,5.24873096446701,14.6107382550336,9.69845360824742,1.91133004926108,3763,388,2177,149,1034,197,0,0,610,316,496,21,203
"2020","10","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",100,0.58936170212766,0.769444444444444,6.23214285714286,13.3678756476684,9.66279069767442,1.82978723404255,4155,430,2580,193,1396,224,1,1,554,300,497,24,235
"2020","10","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",59.375,0.418055555555556,0.455128205128205,3.75,11.4077669902913,7.87958115183246,1.59166666666667,1505,191,1175,103,330,88,19,32,355,103,194,26,120
"2020","10","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",NA,0.515442561205273,0.474193548387097,2.68421052631579,14.55625,8.7444089456869,1.7683615819209,2737,313,2329,160,408,152,0,0,441,289,348,31,177
"2020","10","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",NA,0.0920634920634921,NA,0.904761904761905,NA,0.892307692307692,3.0952380952381,58,65,0,0,57,63,0,0,0,72,65,NA,21
"2020","10","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",57.258064516129,0.619400352733686,0.806410256410256,4.35828877005348,9.2680412371134,7.34728033472803,2.52910052910053,3512,478,2697,291,815,187,71,124,629,198,489,26,189
"2020","10","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",54.6218487394958,0.412280701754386,0.343181818181818,3.58579881656805,6.77821011673152,5.51643192488263,2.24210526315789,2350,426,1742,257,606,169,130,238,453,189,439,44,190
"2020","10","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",51.5942028985507,0.778781204111601,1.09454545454545,5.42240373395566,10.7562380038388,7.50672328379335,3.11233480176211,10607,1413,5604,521,4647,857,178,345,1806,963,1492,55,454
"2020","10","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",34.3589743589744,0.527906976744186,0.3325,4.59923664122137,5.53937007874016,5.25868725868726,3.01162790697674,4086,777,2814,508,1205,262,67,195,399,375,857,40,258
"2020","10","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",NA,0.959090909090909,0.742962962962963,10.1176470588235,17.1352657004831,13.2150313152401,2.17727272727273,6330,479,3547,207,2752,272,0,0,1003,499,549,45,220
"2020","10","3654826","Hospital de Doenças Tropicais (HDT-UFT)",NA,0.417361111111111,NA,NA,8.23287671232877,8.23287671232877,1.52083333333333,601,73,601,73,0,0,0,0,0,0,73,NA,48
"2020","10","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",50.9708737864078,0.552238805970149,0,2.2108843537415,4.33701657458564,3.38414634146341,4.8955223880597,1110,328,785,181,325,147,105,206,0,151,338,5,67
"2020","10","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",59.2592592592593,0.59438202247191,0.847222222222222,3.66913580246914,8.64550264550265,5.98115577889447,2.9812734082397,4761,796,3268,378,1486,405,48,81,915,624,915,36,267
"2020","10","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",NA,0.306274509803922,0,NA,3.64953271028037,3.64953271028037,2.51764705882353,781,214,781,214,0,0,0,0,0,0,214,10,85
"2020","10","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",NA,0.839111111111111,1.16825396825397,7.31700288184438,6.75956284153005,7.12452830188679,3.53333333333333,3776,530,1237,183,2539,347,0,0,736,568,615,21,150
"2020","10","6568343","Hospital Universitário de Lagarto (HUL-UFS)",NA,0.551794871794872,0.41,5.5625,12.1063829787234,9.73755656108597,1.7,2152,221,1707,141,445,80,0,0,492,429,249,40,130
"2020","11","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",52.3529411764706,0.521932367149758,0.86,3.25173210161663,7.27022058823529,5.5010183299389,2.8463768115942,5402,982,3955,544,1408,433,89,170,516,644,1170,20,345
"2020","11","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",NA,0.33013698630137,0.251388888888889,1.86904761904762,11.2079207920792,5.37546468401487,1.84246575342466,1446,269,1132,101,314,168,0,0,181,236,275,24,146
"2020","11","0003816","HU Professor Edgard Santos (Hupes-UFBA)",NA,0.907420494699647,0.560952380952381,3.64750957854406,14.2025862068966,10.424898511502,2.6113074204947,7704,739,6590,464,952,261,0,0,589,388,901,35,283
"2020","11","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",53.8461538461538,0.35375,0.596666666666667,2.98039215686275,13.6666666666667,8.32352941176471,1.275,849,102,697,51,152,51,21,39,179,55,121,10,80
"2020","11","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",45.4545454545455,0.532852564102564,0.409401709401709,7.43414634146342,6.95366795366795,7.16594827586207,2.23076923076923,3325,464,1801,259,1524,205,35,77,479,263,491,39,208
"2020","11","0010510","HU da Universidade de Brasília (HUB-UnB)",38.695652173913,0.526636225266362,0.326495726495727,2.41269841269841,6.62468513853904,4.76584022038567,3.31506849315068,3460,726,2630,397,760,315,89,230,382,827,876,39,219
"2020","11","0012505","HU Antônio Pedro (HUAP-UFF)",54.1666666666667,0.49957264957265,0.653921568627451,8.1,9.62222222222222,9.01542416452442,1.66239316239316,3507,389,2165,225,1296,160,13,24,667,236,408,34,234
"2020","11","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",49.2753623188406,0.612452543659833,0.467871485943775,3.23497267759563,9.57250755287009,7.29294755877034,2.51936218678815,8066,1106,6337,662,1184,366,34,69,1165,521,1302,83,439
"2020","11","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",75,0.416723163841808,0.375621890547264,3.91984732824427,10.011320754717,6.98484848484848,1.78983050847458,3688,528,2653,265,1027,262,81,108,755,345,587,67,295
"2020","11","2017644","HU Getúlio Vargas (HUGV-UFAM)",NA,0.391731266149871,0.525,4.02083333333333,8.52873563218391,5.41428571428571,2.17054263565891,1516,280,742,87,772,192,0,0,189,258,307,12,129
"2020","11","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",64.1434262948207,0.844268774703557,0.723245614035088,6.61714285714286,8.79336734693878,7.63766388557807,3.31620553359684,12816,1678,6894,784,5790,875,161,251,1649,2462,1936,76,506
"2020","11","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",50,0.771232876712329,0.860833333333333,7.07929515418502,8.49394673123487,7.73883161512027,2.98972602739726,6756,873,3508,413,3214,454,54,108,1033,665,930,40,292
"2020","11","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",NA,0.441046831955923,0.572549019607843,5.16304347826087,14.7368421052632,9.52976190476191,1.38842975206612,1601,168,1120,76,475,92,0,0,292,165,218,17,121
"2020","11","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",56.0606060606061,0.744711111111111,0.69037037037037,7.2958435207824,8.59163987138264,8.07129094412331,2.768,8378,1038,5344,622,2984,409,74,132,932,1988,1085,45,375
"2020","11","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",62.6168224299065,0.737037037037037,0.729333333333333,5.91616766467066,11.3964285714286,9.3489932885906,2.36507936507937,4179,447,3191,280,988,167,67,107,547,213,490,25,189
"2020","11","2295415","HU Gaffree e Guinle (HUGG-Unirio)",50,0.119246861924686,0.157971014492754,2.02884615384615,7.75308641975309,4.19117647058824,0.853556485355649,855,204,628,81,211,104,12,24,109,130,217,23,239
"2020","11","2332981","HU João de Barros Barreto (HUJBB-UFPA)",NA,0.311599099099099,0.121333333333333,9.16666666666667,19.5862068965517,16.2764705882353,0.574324324324324,2767,170,2272,116,495,54,0,0,91,121,200,25,296
"2020","11","2338424","HC da Universidade Federal de Goiás (HC-UFG)",79.5454545454545,0.555739972337483,0.738383838383838,5.2719298245614,7.83565459610028,6.83333333333333,2.43983402489627,4018,588,2813,359,1202,228,35,44,731,319,606,33,241
"2020","11","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",39.344262295082,0.484834834834835,0.630913978494624,4.48093220338983,7.30603889457523,6.5630081300813,2.21621621621622,9687,1476,7138,977,2115,472,120,305,2347,708,1639,124,666
"2020","11","2400243","HU Lauro Wanderley (HULW-UFPB)",49.2537313432836,0.653301886792453,0.734722222222222,4.06779661016949,7.13075060532688,5.84388185654008,3.35377358490566,4155,711,2945,413,1200,295,132,268,529,428,756,24,212
"2020","11","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",67.2897196261682,1.1010498687664,0.952564102564103,3.8953488372093,9.48504983388704,6.50387596899225,5.07874015748031,4195,645,2855,301,1340,344,216,321,743,387,697,26,127
"2020","11","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",67.0886075949367,0.668897637795276,0.863095238095238,3.02054794520548,6.9375,5.19042769857434,3.86614173228346,5097,982,3774,544,1323,438,265,395,725,548,1044,28,254
"2020","11","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",NA,0.237777777777778,0,2,3.36585365853659,2.70886075949367,2.63333333333333,214,79,138,41,76,38,0,0,0,41,79,1,30
"2020","11","2561492","HU Walter Cantídio (HUWC-UFC)",NA,0.655172413793103,0.744444444444444,4.60199004975124,15.5776397515528,9.90074441687345,1.98522167487685,3990,403,2508,161,925,201,0,0,469,363,582,21,203
"2020","11","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",NA,0.575744680851064,0.8375,6.51145038167939,8.81623931623932,7.74618320610687,2.22978723404255,4059,524,2063,234,1706,262,0,0,603,371,593,24,235
"2020","11","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",68.75,0.428522336769759,0.47948717948718,3.78481012658228,13.5072463768116,8.36912751677852,1.5360824742268,1247,149,932,69,299,79,11,16,374,106,152,26,97
"2020","11","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",NA,0.434839924670433,0.405376344086022,3.21710526315789,11.6410256410256,7.47249190938511,1.74576271186441,2309,309,1816,156,489,152,0,0,377,262,331,31,177
"2020","11","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",NA,0.123809523809524,NA,1.01333333333333,NA,1,3.71428571428571,78,78,0,0,76,75,0,0,0,94,78,NA,21
"2020","11","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",59.0476190476191,0.480068728522337,0.417948717948718,3.97841726618705,9.7012987012987,7.55135135135135,1.90721649484536,2794,370,2241,231,553,139,62,105,326,143,375,26,194
"2020","11","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",48.8151658767773,0.566315789473684,0.665151515151515,3.75496688741722,8.6578947368421,7.09450549450549,2.39473684210526,3228,455,2632,304,567,151,103,211,878,164,479,44,190
"2020","11","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",60.6299212598425,0.549118942731277,0.454545454545455,5.52878787878788,7.01188118811881,6.30607082630691,2.61233480176211,7479,1186,3541,505,3649,660,154,254,750,741,1235,55,454
"2020","11","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",41.7112299465241,0.578811369509044,0.5625,4.61488673139159,4.90879478827362,4.81720430107527,3.6046511627907,4480,930,3014,614,1426,309,78,187,675,495,1031,40,258
"2020","11","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",NA,0.679967948717949,0.602666666666667,9.71657754010695,19.7704918032787,13.6870967741935,1.49038461538462,4243,310,2412,122,1817,187,0,0,452,391,376,25,208
"2020","11","3654826","Hospital de Doenças Tropicais (HDT-UFT)",NA,0.323611111111111,NA,NA,7.76666666666667,7.76666666666667,1.25,466,60,466,60,0,0,0,0,0,0,60,NA,48
"2020","11","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",45.7894736842105,0.470149253731343,0,2.35433070866142,3.91515151515152,3.23630136986301,4.35820895522388,945,292,646,165,299,127,87,190,0,137,300,5,67
"2020","11","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",72.289156626506,0.545510455104551,0.484166666666667,4.36729222520107,9.46075085324232,6.52205882352941,2.50922509225092,4435,680,2772,293,1629,373,60,83,581,464,730,40,271
"2020","11","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",NA,0.334509803921569,0.02,NA,4.28643216080402,4.28643216080402,2.34117647058824,853,199,853,199,0,0,0,0,6,0,199,10,85
"2020","11","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",NA,0.762,0.604761904761905,6.69973890339426,5.91095890410959,6.4820415879017,3.52666666666667,3429,529,863,146,2566,383,0,0,381,732,634,21,150
"2020","11","6568343","Hospital Universitário de Lagarto (HUL-UFS)",NA,0.879230769230769,0.271666666666667,4.12328767123288,11.7153558052434,10.0852941176471,2.61538461538462,3429,340,3128,267,301,73,0,0,326,241,347,40,130
"2020","12","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",59.1489361702128,0.467826086956522,0.515,3.66875,6.83082706766917,5.65654205607477,2.48115942028986,4842,856,3634,532,1174,320,139,235,309,404,989,20,345
"2020","12","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",NA,0.367351598173516,0.401388888888889,3.10884353741497,10.7663551401869,6.33464566929134,1.73972602739726,1609,254,1152,107,457,147,0,0,289,242,263,24,146
"2020","12","0003816","HU Professor Edgard Santos (Hupes-UFBA)",NA,0.724617196702002,0.704761904761905,4.37125748502994,15.7345132743363,11.7404580152672,1.85159010600707,6152,524,5334,339,730,167,0,0,740,300,696,35,283
"2020","12","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",69.6969696969697,0.337083333333333,0.453333333333333,4.24590163934426,18.9655172413793,8.98888888888889,1.125,809,90,550,29,259,61,23,33,136,64,109,10,80
"2020","12","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",38.1443298969072,0.86698717948718,0.741880341880342,7.34220532319392,9.99425287356322,8.83986928104575,2.94230769230769,5410,612,3478,348,1931,263,37,97,868,338,638,39,208
"2020","12","0010510","HU da Universidade de Brasília (HUB-UnB)",46.8571428571429,0.476255707762557,0.175213675213675,2.54421768707483,6.93373493975904,4.8814352574103,2.92694063926941,3129,641,2302,332,748,294,82,175,205,841,741,39,219
"2020","12","0012505","HU Antônio Pedro (HUAP-UFF)",68.4210526315789,0.451139601139601,0.714705882352941,7.51470588235294,8.94736842105263,8.51344086021505,1.58974358974359,3167,372,2040,228,1022,136,26,38,729,186,385,34,234
"2020","12","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",40.495867768595,0.593697798025816,0.493172690763052,5.04814814814815,9.88415672913118,8.40752688172043,2.11845102505695,7819,930,5802,587,1363,270,49,121,1228,464,1173,83,439
"2020","12","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",68.9655172413793,0.407457627118644,0.383084577114428,4.61111111111111,12.3696682464455,8.44496487119438,1.44745762711864,3606,427,2610,211,996,216,60,87,770,292,524,67,295
"2020","12","2017644","HU Getúlio Vargas (HUGV-UFAM)",NA,0.0700223713646532,0.0197916666666667,3.45,7.60869565217391,4.96825396825397,0.422818791946309,313,63,175,23,138,40,0,0,19,46,63,32,149
"2020","12","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",63.0434782608696,0.726199740596628,0.67719298245614,6.72246065808298,9.55373134328358,8.09689081706435,2.69066147859922,11198,1383,6401,670,4699,699,116,184,1544,1849,1554,76,514
"2020","12","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",54.5454545454545,0.76280353200883,1.06416666666667,8.41878172588832,9.0987012987013,8.78144853875476,2.60596026490066,6911,787,3503,385,3317,394,60,110,1277,635,871,40,302
"2020","12","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",NA,0.658126721763085,0.719607843137255,5.56989247311828,13.7573529411765,10.3869565217391,1.90082644628099,2389,230,1871,136,518,93,0,0,367,150,272,17,121
"2020","12","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",60.4026845637584,0.5896,0.438518518518519,6.27042253521127,9.09297520661157,7.89642857142857,2.24,6633,840,4401,484,2226,355,90,149,592,1544,885,45,375
"2020","12","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",79.0322580645161,0.545326278659612,0.804,5.32624113475177,12.0748663101604,9.36969696969697,1.74603174603175,3092,330,2258,187,751,141,49,62,603,175,365,25,189
"2020","12","2295415","HU Gaffree e Guinle (HUGG-Unirio)",41.6666666666667,0.212048192771084,0.443434343434343,3.5632183908046,13.1369863013699,6.21176470588235,1.02409638554217,1584,255,959,73,620,174,5,12,439,282,273,33,249
"2020","12","2332981","HU João de Barros Barreto (HUJBB-UFPA)",NA,0.423761261261261,0.257333333333333,9.08108108108108,19.6785714285714,14.99203187251,0.847972972972973,3763,251,2755,140,1008,111,0,0,193,226,305,25,296
"2020","12","2338424","HC da Universidade Federal de Goiás (HC-UFG)",72.972972972973,0.433886583679115,0.598989898989899,4.1695652173913,7.49480968858131,6.03269230769231,2.15767634854772,3137,520,2166,289,959,230,27,37,593,329,535,33,241
"2020","12","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",38.0952380952381,0.43008008008008,0.489247311827957,5.09016393442623,8.25447570332481,7.3131914893617,1.76426426426426,8593,1175,6455,782,1863,366,64,168,1820,587,1312,124,666
"2020","12","2400243","HU Lauro Wanderley (HULW-UFPB)",46.8421052631579,0.565723270440252,1.09444444444444,4.52136752136752,7.12640449438202,6.0777027027027,2.79245283018868,3598,592,2537,356,1058,234,89,190,788,337,635,24,212
"2020","12","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",59.7402597402597,0.749081364829396,0.7,3.29370629370629,6.70877192982456,4.99824868651489,4.49606299212598,2854,571,1912,285,942,286,184,308,546,315,621,26,127
"2020","12","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",60.3260869565217,0.584645669291339,0.657142857142857,3.096,6.49704142011834,5.05102040816327,3.47244094488189,4455,882,3294,507,1161,375,222,368,552,437,944,28,254
"2020","12","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",NA,0.171111111111111,0,2.42857142857143,3.96153846153846,3.27659574468085,1.56666666666667,154,47,103,26,51,21,0,0,0,24,47,1,30
"2020","12","2561492","HU Walter Cantídio (HUWC-UFC)",NA,0.483251231527094,0.403174603174603,4.09090909090909,12.162962962963,7.64415584415584,1.89655172413793,2943,385,1642,135,810,198,0,0,254,300,499,21,203
"2020","12","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",NA,0.497163120567376,0.841666666666667,6.63425925925926,12.4413793103448,9.17539267015707,1.62553191489362,3505,382,1804,145,1433,216,0,0,606,297,446,24,235
"2020","12","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",76,0.38213058419244,0.343589743589744,3.92857142857143,11.3333333333333,7.26797385620915,1.57731958762887,1112,153,782,69,330,84,19,25,268,107,158,26,97
"2020","12","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",NA,0.43879472693032,0.434408602150538,2.02577319587629,13.5492957746479,6.85294117647059,1.92090395480226,2330,340,1924,142,393,194,0,0,404,278,364,31,177
"2020","12","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",NA,0.112698412698413,NA,0.953125,NA,0.946666666666667,3.57142857142857,71,75,0,0,61,64,0,0,0,86,75,NA,21
"2020","12","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",56.0975609756098,0.433333333333333,0.488461538461538,5.94444444444444,9.98857142857143,8.42253521126761,1.54347826086957,2392,284,1748,175,642,108,46,82,381,108,286,26,184
"2020","12","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",56.3636363636364,0.441052631578947,0.525757575757576,3.74825174825175,8.6,6.73994638069705,1.96315789473684,2514,373,1978,230,536,143,93,165,694,154,390,44,190
"2020","12","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",66.1341853035144,0.667327459618208,0.737575757575758,5.3816604708798,10.1779279279279,7.15669291338583,2.79735682819383,9089,1270,4519,444,4343,807,207,313,1217,944,1365,55,454
"2020","12","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",48.876404494382,0.516537467700258,0.495833333333333,5.24199288256228,5.3921568627451,5.38814016172507,2.87596899224806,3998,742,2475,459,1473,281,87,178,595,408,822,40,258
"2020","12","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",NA,0.790865384615385,0.584,8.57619047619048,16.3177083333333,12.2761194029851,1.93269230769231,4935,402,3133,192,1801,210,0,0,438,486,464,25,208
"2020","12","3654826","Hospital de Doenças Tropicais (HDT-UFT)",NA,0.535416666666667,NA,NA,9.75949367088608,9.75949367088608,1.64583333333333,771,79,771,79,0,0,0,0,0,0,80,NA,48
"2020","12","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",48.1481481481481,0.324378109452736,0,1.88,4.96116504854369,3.66292134831461,2.65671641791045,652,178,511,103,141,75,39,81,0,77,181,5,67
"2020","12","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",73.3333333333333,0.539237392373924,0.654166666666667,3.96103896103896,11.2021276595745,7.3929173693086,2.18819188191882,4384,593,3159,282,1220,308,55,75,785,381,651,40,271
"2020","12","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",NA,0.287843137254902,0.36,NA,4.03296703296703,4.03296703296703,2.14117647058824,734,182,734,182,0,0,0,0,108,0,182,10,85
"2020","12","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",NA,0.733333333333333,1.23968253968254,5.4016393442623,6.00909090909091,5.63139931740614,3.90666666666667,3300,586,1322,220,1977,366,0,0,781,537,658,21,150
"2020","12","6568343","Hospital Universitário de Lagarto (HUL-UFS)",NA,0.821944444444444,0.472222222222222,6.90625,11.7616822429907,10.6438848920863,2.31666666666667,2959,278,2517,214,442,64,0,0,425,337,287,30,120
"2021","01","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",59.4771241830065,0.335942028985507,0.478333333333333,4.10576923076923,7.58092485549133,6.27617328519856,1.60579710144928,3477,554,2623,346,854,208,91,153,287,281,654,20,345
