"ANO_CMPT","MES_CMPT","CNES","Indicador","Nome_Indicador","Nome_CNES"
"2022","02","2694751","90.0000","Numero de Internacoes Hospitalares"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2022","02","2707675","428.0000","Numero de Internacoes Hospitalares"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2022","02","2710935","893.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2022","02","2726653","1642.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2022","02","3157245","841.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2022","02","3285391","329.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2022","02","3654826","127.0000","Numero de Internacoes Hospitalares"," Hospital de Doencas Tropicais (HDT-UFT)"
"2022","02","4014111","313.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2022","02","4044916","990.0000","Numero de Internacoes Hospitalares"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2022","02","5586348","162.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2022","02","6042414","913.0000","Numero de Internacoes Hospitalares"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2022","02","6568343","329.0000","Numero de Internacoes Hospitalares"," Hospital Universitário de Lagarto (HUL-UFS)"
"2022","03","0000396","875.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2022","03","0002534","468.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2022","03","0003816","807.0000","Numero de Internacoes Hospitalares"," HU Professor Edgard Santos (Hupes-UFBA)"
"2022","03","0004731","269.0000","Numero de Internacoes Hospitalares"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2022","03","0009709","830.0000","Numero de Internacoes Hospitalares"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2022","03","0010510","1560.0000","Numero de Internacoes Hospitalares"," HU da Universidade de Brasília (HUB-UnB)"
"2022","03","0012505","447.0000","Numero de Internacoes Hospitalares"," HU Antônio Pedro (HUAP-UFF)"
"2022","03","0027049","1750.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2022","03","2006197","653.0000","Numero de Internacoes Hospitalares"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2022","03","2017644","286.0000","Numero de Internacoes Hospitalares"," HU Getúlio Vargas (HUGV-UFAM)"
"2022","03","2146355","1656.0000","Numero de Internacoes Hospitalares"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2022","03","2206595","1049.0000","Numero de Internacoes Hospitalares"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2022","03","2218798","382.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2022","03","2244306","1094.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2022","03","2252694","489.0000","Numero de Internacoes Hospitalares"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2022","03","2295415","450.0000","Numero de Internacoes Hospitalares"," HU Gaffree e Guinle (HUGG-Unirio)"
"2022","03","2332981","346.0000","Numero de Internacoes Hospitalares"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2022","03","2338424","867.0000","Numero de Internacoes Hospitalares"," HC da Universidade Federal de Goiás (HC-UFG)"
"2022","03","2384299","1768.0000","Numero de Internacoes Hospitalares"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2022","03","2400243","680.0000","Numero de Internacoes Hospitalares"," HU Lauro Wanderley (HULW-UFPB)"
"2022","03","2409208","742.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2022","03","2481286","1069.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2022","03","2504502","163.0000","Numero de Internacoes Hospitalares"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2022","03","2561492","540.0000","Numero de Internacoes Hospitalares"," HU Walter Cantídio (HUWC-UFC)"
"2022","03","2653982","712.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2022","03","2655411","242.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2022","03","2676060","322.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2022","03","2694751","100.0000","Numero de Internacoes Hospitalares"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2022","03","2707675","526.0000","Numero de Internacoes Hospitalares"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2022","03","2710935","703.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2022","03","2726653","1564.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2022","03","3157245","1051.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2022","03","3285391","402.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2022","03","3654826","145.0000","Numero de Internacoes Hospitalares"," Hospital de Doencas Tropicais (HDT-UFT)"
"2022","03","4014111","259.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2022","03","4044916","867.0000","Numero de Internacoes Hospitalares"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2022","03","5586348","213.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2022","03","6042414","850.0000","Numero de Internacoes Hospitalares"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2022","03","6568343","426.0000","Numero de Internacoes Hospitalares"," Hospital Universitário de Lagarto (HUL-UFS)"
"2022","04","0000396","1161.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2022","04","0002534","360.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2022","04","0003816","888.0000","Numero de Internacoes Hospitalares"," HU Professor Edgard Santos (Hupes-UFBA)"
"2022","04","0004731","358.0000","Numero de Internacoes Hospitalares"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2022","04","0009709","784.0000","Numero de Internacoes Hospitalares"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2022","04","0010510","1030.0000","Numero de Internacoes Hospitalares"," HU da Universidade de Brasília (HUB-UnB)"
"2022","04","0012505","422.0000","Numero de Internacoes Hospitalares"," HU Antônio Pedro (HUAP-UFF)"
"2022","04","0027049","1602.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2022","04","2006197","630.0000","Numero de Internacoes Hospitalares"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2022","04","2017644","235.0000","Numero de Internacoes Hospitalares"," HU Getúlio Vargas (HUGV-UFAM)"
"2022","04","2146355","1562.0000","Numero de Internacoes Hospitalares"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2022","04","2206595","898.0000","Numero de Internacoes Hospitalares"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2022","04","2218798","323.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2022","04","2244306","1262.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2022","04","2252694","455.0000","Numero de Internacoes Hospitalares"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2022","04","2295415","540.0000","Numero de Internacoes Hospitalares"," HU Gaffree e Guinle (HUGG-Unirio)"
"2022","04","2332981","415.0000","Numero de Internacoes Hospitalares"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2022","04","2338424","826.0000","Numero de Internacoes Hospitalares"," HC da Universidade Federal de Goiás (HC-UFG)"
"2022","04","2384299","1818.0000","Numero de Internacoes Hospitalares"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2022","04","2400243","625.0000","Numero de Internacoes Hospitalares"," HU Lauro Wanderley (HULW-UFPB)"
"2022","04","2409208","765.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2022","04","2481286","926.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2022","04","2504502","207.0000","Numero de Internacoes Hospitalares"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2022","04","2561492","500.0000","Numero de Internacoes Hospitalares"," HU Walter Cantídio (HUWC-UFC)"
"2022","04","2653982","625.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2022","04","2655411","282.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2022","04","2676060","384.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2022","04","2694751","115.0000","Numero de Internacoes Hospitalares"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2022","04","2707675","483.0000","Numero de Internacoes Hospitalares"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2022","04","2710935","841.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2022","04","2726653","1377.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2022","04","3157245","974.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2022","04","3285391","437.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2022","04","3654826","113.0000","Numero de Internacoes Hospitalares"," Hospital de Doencas Tropicais (HDT-UFT)"
"2022","04","4014111","390.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2022","04","4044916","838.0000","Numero de Internacoes Hospitalares"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2022","04","5586348","236.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2022","04","6042414","854.0000","Numero de Internacoes Hospitalares"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2022","04","6568343","393.0000","Numero de Internacoes Hospitalares"," Hospital Universitário de Lagarto (HUL-UFS)"
"2022","05","0000396","1097.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2022","05","0002534","469.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2022","05","0003816","945.0000","Numero de Internacoes Hospitalares"," HU Professor Edgard Santos (Hupes-UFBA)"
"2022","05","0004731","301.0000","Numero de Internacoes Hospitalares"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2022","05","0009709","852.0000","Numero de Internacoes Hospitalares"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2022","05","0010510","874.0000","Numero de Internacoes Hospitalares"," HU da Universidade de Brasília (HUB-UnB)"
"2022","05","0012505","438.0000","Numero de Internacoes Hospitalares"," HU Antônio Pedro (HUAP-UFF)"
"2022","05","0027049","1634.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2022","05","2006197","656.0000","Numero de Internacoes Hospitalares"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2022","05","2017644","271.0000","Numero de Internacoes Hospitalares"," HU Getúlio Vargas (HUGV-UFAM)"
"2022","05","2146355","1439.0000","Numero de Internacoes Hospitalares"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2022","05","2206595","1532.0000","Numero de Internacoes Hospitalares"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2022","05","2218798","526.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2022","05","2244306","1158.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2022","05","2252694","503.0000","Numero de Internacoes Hospitalares"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2022","05","2295415","561.0000","Numero de Internacoes Hospitalares"," HU Gaffree e Guinle (HUGG-Unirio)"
"2022","05","2332981","371.0000","Numero de Internacoes Hospitalares"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2022","05","2338424","747.0000","Numero de Internacoes Hospitalares"," HC da Universidade Federal de Goiás (HC-UFG)"
"2022","05","2384299","1850.0000","Numero de Internacoes Hospitalares"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2022","05","2400243","706.0000","Numero de Internacoes Hospitalares"," HU Lauro Wanderley (HULW-UFPB)"
"2022","05","2409208","860.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2022","05","2481286","1116.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2022","05","2504502","142.0000","Numero de Internacoes Hospitalares"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2022","05","2561492","699.0000","Numero de Internacoes Hospitalares"," HU Walter Cantídio (HUWC-UFC)"
"2022","05","2653982","611.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2022","05","2655411","238.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2022","05","2676060","370.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2022","05","2694751","105.0000","Numero de Internacoes Hospitalares"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2022","05","2707675","619.0000","Numero de Internacoes Hospitalares"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2022","05","2710935","618.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2022","05","2726653","1471.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2022","05","3157245","994.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2022","05","3285391","485.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2022","05","3654826","94.0000","Numero de Internacoes Hospitalares"," Hospital de Doencas Tropicais (HDT-UFT)"
"2022","05","4014111","484.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2022","05","4044916","1005.0000","Numero de Internacoes Hospitalares"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2022","05","5586348","204.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2022","05","6042414","800.0000","Numero de Internacoes Hospitalares"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2022","05","6568343","394.0000","Numero de Internacoes Hospitalares"," Hospital Universitário de Lagarto (HUL-UFS)"
"2022","06","0000396","935.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2022","06","0002534","343.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2022","06","0003816","557.0000","Numero de Internacoes Hospitalares"," HU Professor Edgard Santos (Hupes-UFBA)"
"2022","06","0004731","300.0000","Numero de Internacoes Hospitalares"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2022","06","0009709","992.0000","Numero de Internacoes Hospitalares"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2022","06","0010510","966.0000","Numero de Internacoes Hospitalares"," HU da Universidade de Brasília (HUB-UnB)"
"2022","06","0012505","471.0000","Numero de Internacoes Hospitalares"," HU Antônio Pedro (HUAP-UFF)"
"2022","06","0027049","1721.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2022","06","2006197","726.0000","Numero de Internacoes Hospitalares"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2022","06","2017644","236.0000","Numero de Internacoes Hospitalares"," HU Getúlio Vargas (HUGV-UFAM)"
"2022","06","2146355","1770.0000","Numero de Internacoes Hospitalares"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2022","06","2206595","560.0000","Numero de Internacoes Hospitalares"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2022","06","2218798","553.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2022","06","2244306","1429.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2022","06","2252694","306.0000","Numero de Internacoes Hospitalares"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2022","06","2295415","612.0000","Numero de Internacoes Hospitalares"," HU Gaffree e Guinle (HUGG-Unirio)"
"2022","06","2332981","326.0000","Numero de Internacoes Hospitalares"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2022","06","2338424","839.0000","Numero de Internacoes Hospitalares"," HC da Universidade Federal de Goiás (HC-UFG)"
"2022","06","2384299","1843.0000","Numero de Internacoes Hospitalares"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2022","06","2400243","697.0000","Numero de Internacoes Hospitalares"," HU Lauro Wanderley (HULW-UFPB)"
"2022","06","2409208","751.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2022","06","2481286","963.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2022","06","2504502","116.0000","Numero de Internacoes Hospitalares"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2022","06","2561492","895.0000","Numero de Internacoes Hospitalares"," HU Walter Cantídio (HUWC-UFC)"
"2022","06","2653982","569.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2022","06","2655411","253.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2022","06","2676060","402.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2022","06","2694751","108.0000","Numero de Internacoes Hospitalares"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2022","06","2707675","586.0000","Numero de Internacoes Hospitalares"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2022","06","2710935","832.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2022","06","2726653","1518.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2022","06","3157245","961.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2022","06","3285391","507.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2022","06","3654826","123.0000","Numero de Internacoes Hospitalares"," Hospital de Doencas Tropicais (HDT-UFT)"
"2022","06","4014111","274.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2022","06","4044916","988.0000","Numero de Internacoes Hospitalares"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2022","06","5586348","380.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2022","06","6042414","750.0000","Numero de Internacoes Hospitalares"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2022","06","6568343","357.0000","Numero de Internacoes Hospitalares"," Hospital Universitário de Lagarto (HUL-UFS)"
"2022","07","0000396","1175.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2022","07","0002534","411.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2022","07","0003816","830.0000","Numero de Internacoes Hospitalares"," HU Professor Edgard Santos (Hupes-UFBA)"
"2022","07","0004731","320.0000","Numero de Internacoes Hospitalares"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2022","07","0009709","912.0000","Numero de Internacoes Hospitalares"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2022","07","0010510","849.0000","Numero de Internacoes Hospitalares"," HU da Universidade de Brasília (HUB-UnB)"
"2022","07","0012505","445.0000","Numero de Internacoes Hospitalares"," HU Antônio Pedro (HUAP-UFF)"
"2022","07","0027049","1266.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2022","07","2006197","803.0000","Numero de Internacoes Hospitalares"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2022","07","2017644","240.0000","Numero de Internacoes Hospitalares"," HU Getúlio Vargas (HUGV-UFAM)"
"2022","07","2146355","2265.0000","Numero de Internacoes Hospitalares"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2022","07","2206595","1510.0000","Numero de Internacoes Hospitalares"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2022","07","2218798","361.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2022","07","2244306","1268.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2022","07","2252694","469.0000","Numero de Internacoes Hospitalares"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2022","07","2295415","604.0000","Numero de Internacoes Hospitalares"," HU Gaffree e Guinle (HUGG-Unirio)"
"2022","07","2332981","370.0000","Numero de Internacoes Hospitalares"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2022","07","2338424","922.0000","Numero de Internacoes Hospitalares"," HC da Universidade Federal de Goiás (HC-UFG)"
"2022","07","2384299","1827.0000","Numero de Internacoes Hospitalares"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2022","07","2400243","694.0000","Numero de Internacoes Hospitalares"," HU Lauro Wanderley (HULW-UFPB)"
"2022","07","2409208","849.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2022","07","2481286","909.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2022","07","2504502","130.0000","Numero de Internacoes Hospitalares"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2022","07","2561492","944.0000","Numero de Internacoes Hospitalares"," HU Walter Cantídio (HUWC-UFC)"
"2022","07","2653982","631.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2022","07","2655411","279.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2022","07","2676060","459.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2022","07","2694751","106.0000","Numero de Internacoes Hospitalares"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2022","07","2707675","470.0000","Numero de Internacoes Hospitalares"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2022","07","2710935","718.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2022","07","2726653","1485.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2022","07","3157245","1014.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2022","07","3285391","454.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2022","07","3654826","102.0000","Numero de Internacoes Hospitalares"," Hospital de Doencas Tropicais (HDT-UFT)"
"2022","07","4014111","300.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2022","07","4044916","995.0000","Numero de Internacoes Hospitalares"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2022","07","5586348","280.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2022","07","6042414","805.0000","Numero de Internacoes Hospitalares"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2022","07","6568343","393.0000","Numero de Internacoes Hospitalares"," Hospital Universitário de Lagarto (HUL-UFS)"
"2022","08","0000396","998.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2022","08","0002534","533.0000","Numero de Internacoes Hospitalares"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2022","08","0003816","1138.0000","Numero de Internacoes Hospitalares"," HU Professor Edgard Santos (Hupes-UFBA)"
"2022","08","0004731","569.0000","Numero de Internacoes Hospitalares"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2022","08","0009709","1022.0000","Numero de Internacoes Hospitalares"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2022","08","0010510","879.0000","Numero de Internacoes Hospitalares"," HU da Universidade de Brasília (HUB-UnB)"
"2022","08","0012505","637.0000","Numero de Internacoes Hospitalares"," HU Antônio Pedro (HUAP-UFF)"
"2022","08","0027049","2430.0000","Numero de Internacoes Hospitalares"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2022","08","2006197","863.0000","Numero de Internacoes Hospitalares"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2022","08","2017644","313.0000","Numero de Internacoes Hospitalares"," HU Getúlio Vargas (HUGV-UFAM)"
"2022","08","2146355","2303.0000","Numero de Internacoes Hospitalares"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2022","08","2206595","507.0000","Numero de Internacoes Hospitalares"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2022","08","2218798","402.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2022","08","2244306","1454.0000","Numero de Internacoes Hospitalares"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2022","08","2252694","598.0000","Numero de Internacoes Hospitalares"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2022","08","2295415","611.0000","Numero de Internacoes Hospitalares"," HU Gaffree e Guinle (HUGG-Unirio)"
"2022","08","2332981","279.0000","Numero de Internacoes Hospitalares"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2022","08","2338424","841.0000","Numero de Internacoes Hospitalares"," HC da Universidade Federal de Goiás (HC-UFG)"
"2022","08","2384299","1919.0000","Numero de Internacoes Hospitalares"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2022","08","2400243","669.0000","Numero de Internacoes Hospitalares"," HU Lauro Wanderley (HULW-UFPB)"
"2022","08","2409208","807.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2022","08","2481286","887.0000","Numero de Internacoes Hospitalares"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2022","08","2504502","206.0000","Numero de Internacoes Hospitalares"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2022","08","2561492","829.0000","Numero de Internacoes Hospitalares"," HU Walter Cantídio (HUWC-UFC)"
"2022","08","2653982","485.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2022","08","2655411","224.0000","Numero de Internacoes Hospitalares"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
